date,return
2008-10-09,-0.072397
2008-10-10,-0.024555
2008-10-13,0.135577
2008-10-14,-0.01491
2008-10-15,-0.103637
2008-10-16,0.040813
2008-10-17,-0.00599
2008-10-20,0.058344
2008-10-21,-0.03031
2008-10-22,-0.055994
2008-10-23,0.011518
2008-10-24,-0.052047
2008-10-27,-0.036145
2008-10-28,0.110516
2008-10-29,-0.007278
2008-10-30,0.034009
2008-10-31,0.005488
2008-11-03,0.002888
2008-11-04,0.033417
2008-11-05,-0.042937
2008-11-06,-0.057004
2008-11-07,0.032484
2008-11-10,-0.013191
2008-11-11,-0.031362
2008-11-12,-0.044998
2008-11-13,0.060474
2008-11-14,-0.051196
2008-11-17,-0.013365
2008-11-18,0.018661
2008-11-19,-0.066224
2008-11-20,-0.077132
2008-11-21,0.052538
2008-11-24,0.066996
2008-11-25,0.007381
2008-11-26,0.037912
2008-11-28,0.01251
2008-12-01,-0.092748
2008-12-02,0.037762
2008-12-03,0.023757
2008-12-04,-0.023404
2008-12-05,0.030365
2008-12-08,0.034319
2008-12-09,-0.01662
2008-12-10,0.006792
2008-12-11,-0.024375
2008-12-12,0.011868
2008-12-15,-0.014031
2008-12-16,0.045991
2008-12-17,-0.009734
2008-12-18,-0.01886
2008-12-19,-0.004307
2008-12-22,-0.012896
2008-12-23,-0.010391
2008-12-24,0.005786
2008-12-26,0.005753
2008-12-29,-0.002872
2008-12-30,0.023426
2008-12-31,0.014174
2009-01-02,0.029696
2009-01-05,-0.001184
2009-01-06,0.006655
2009-01-07,-0.030414
2009-01-08,0.004073
2009-01-09,-0.021651
2009-01-12,-0.024314
2009-01-13,0.001838
2009-01-14,-0.031959
2009-01-15,0.000355
2009-01-16,0.007789
2009-01-20,-0.05423
2009-01-21,0.042285
2009-01-22,-0.015587
2009-01-23,0.004341
2009-01-26,0.006834
2009-01-27,0.010107
2009-01-28,0.033274
2009-01-29,-0.033037
2009-01-30,-0.020552
2009-02-02,-0.003023
2009-02-03,0.013949
2009-02-04,-0.004909
2009-02-05,0.014771
2009-02-06,0.028099
2009-02-09,0.001379
2009-02-10,-0.046891
2009-02-11,0.005879
2009-02-12,0.000717
2009-02-13,-0.010816
2009-02-17,-0.043716
2009-02-18,-0.0024
2009-02-19,-0.010814
2009-02-20,-0.009769
2009-02-23,-0.036435
2009-02-24,0.037209
2009-02-25,-0.007903
2009-02-26,-0.016395
2009-02-27,-0.022603
2009-03-02,-0.046088
2009-03-03,-0.007535
2009-03-04,0.023414
2009-03-05,-0.041705
2009-03-06,0.001743
2009-03-09,-0.011822
2009-03-10,0.0579
2009-03-11,0.00649
2009-03-12,0.038618
2009-03-13,0.007783
2009-03-16,-0.003026
2009-03-17,0.030124
2009-03-18,0.022138
2009-03-19,-0.012464
2009-03-20,-0.021518
2009-03-23,0.069367
2009-03-24,-0.0199
2009-03-25,0.010491
2009-03-26,0.020175
2009-03-27,-0.018213
2009-03-30,-0.035166
2009-03-31,0.009222
2009-04-01,0.019181
2009-04-02,0.028819
2009-04-03,0.009898
2009-04-06,-0.007863
2009-04-07,-0.023602
2009-04-08,0.010721
2009-04-09,0.038974
2009-04-13,0.000233
2009-04-14,-0.017393
2009-04-15,0.010614
2009-04-16,0.014556
2009-04-17,0.006682
2009-04-20,-0.042819
2009-04-21,0.019348
2009-04-22,-0.006133
2009-04-23,0.009771
2009-04-24,0.014997
2009-04-27,-0.009507
2009-04-28,-0.00315
2009-04-29,0.021046
2009-04-30,0.000343
2009-05-01,0.005361
2009-05-04,0.033455
2009-05-05,-0.003417
2009-05-06,0.017185
2009-05-07,-0.013989
2009-05-08,0.023066
2009-05-11,-0.018891
2009-05-12,-0.002964
2009-05-13,-0.025495
2009-05-14,0.008533
2009-05-15,-0.008196
2009-05-18,0.028012
2009-05-19,-0.001207
2009-05-20,-0.006717
2009-05-21,-0.014467
2009-05-22,-0.002133
2009-05-26,0.02529
2009-05-27,-0.018014
2009-05-28,0.013843
2009-05-29,0.017553
2009-06-01,0.023921
2009-06-02,0.000844
2009-06-03,-0.012734
2009-06-04,0.009353
2009-06-05,0.000211
2009-06-08,-0.004132
2009-06-09,0.005084
2009-06-10,-0.00254
2009-06-11,0.00444
2009-06-12,0.002739
2009-06-15,-0.023195
2009-06-16,-0.013656
2009-06-17,-0.000983
2009-06-18,0.007292
2009-06-19,0.003682
2009-06-22,-0.030446
2009-06-23,0.000785
2009-06-24,0.00858
2009-06-25,0.021516
2009-06-26,-0.00261
2009-06-29,0.009321
2009-06-30,-0.008123
2009-07-01,0.004124
2009-07-02,-0.027673
2009-07-06,-0.000111
2009-07-07,-0.019566
2009-07-08,-0.000683
2009-07-09,0.001931
2009-07-10,-0.002385
2009-07-13,0.024039
2009-07-14,0.005644
2009-07-15,0.028828
2009-07-16,-0.00161
2009-07-17,0.010895
2009-07-20,0.010569
2009-07-21,0.004614
2009-07-22,-0.000209
2009-07-23,0.021842
2009-07-24,0.004089
2009-07-27,0.002953
2009-07-28,-0.004689
2009-07-29,-0.002455
2009-07-30,0.010391
2009-07-31,0.001419
2009-08-03,0.016362
2009-08-04,0.002586
2009-08-05,-0.002884
2009-08-06,-0.005193
2009-08-07,0.013029
2009-08-10,-0.002076
2009-08-11,-0.012555
2009-08-12,0.010671
2009-08-13,0.007611
2009-08-14,-0.00771
2009-08-17,-0.024914
2009-08-18,0.007904
2009-08-19,0.008742
2009-08-20,0.010251
2009-08-21,0.019416
2009-08-24,-9.7e-05
2009-08-25,0.00194
2009-08-26,9.7e-05
2009-08-27,0.002227
2009-08-28,-0.000193
2009-08-31,-0.008939
2009-09-01,-0.022304
2009-09-02,-0.003799
2009-09-03,0.008281
2009-09-04,0.013911
2009-09-08,0.008586
2009-09-09,0.007644
2009-09-10,0.010168
2009-09-11,-0.000192
2009-09-14,0.004857
2009-09-15,0.00417
2009-09-16,0.015021
2009-09-17,-0.001491
2009-09-18,0.00064
2009-09-21,-0.002534
2009-09-22,0.005807
2009-09-23,-0.008346
2009-09-24,-0.011081
2009-09-25,-0.005346
2009-09-28,0.017744
2009-09-29,-0.003014
2009-09-30,-0.003876
2009-10-01,-0.025126
2009-10-02,-0.004673
