2000-07-26,13.5789,13.6934,13.448,13.5543,277734
2000-07-27,13.5298,13.7915,13.5298,13.5952,249464
2000-07-28,13.5789,13.677,13.3007,13.3007,381455
2000-07-31,13.497,13.6606,13.3334,13.5298,295307
2000-08-01,13.6034,13.7016,13.5461,13.6197,136002
2000-08-02,13.6934,13.7915,13.5625,13.6034,114226
2000-08-03,13.6606,14.0042,13.6279,13.9633,252902
2000-08-04,14.1351,14.5032,14.0942,14.5032,570367
2000-08-07,14.4296,14.5441,14.2169,14.5441,1072734
2000-08-08,14.5441,14.5441,14.3641,14.5441,237812
2000-08-09,14.4132,14.6096,14.1678,14.4459,678099
2000-08-10,14.5441,14.5769,14.2823,14.3641,293588
2000-08-11,14.4296,14.5932,14.2987,14.585,260734
2000-08-14,14.5359,14.7813,14.3969,14.7731,225205
2000-08-15,14.6913,14.6913,14.4459,14.5032,102765
2000-08-16,14.6096,14.6422,14.2169,14.3314,249655
2000-08-17,14.2823,14.5277,14.2823,14.5196,551457
2000-08-18,14.495,14.495,14.3478,14.4132,286139
2000-08-21,14.356,14.5769,14.3396,14.5277,146699
2000-08-22,14.4787,14.7731,14.4787,14.6832,374196
2000-08-23,14.6096,14.7568,14.4623,14.495,670458
2000-08-24,14.4787,14.5932,14.3641,14.4705,282127
2000-08-25,14.5196,14.5196,14.2742,14.2742,163126
2000-08-28,14.3887,14.6422,14.3314,14.5441,221003
2000-08-29,14.5769,14.5769,14.266,14.3969,158159
2000-08-30,14.3969,14.6832,14.3969,14.5277,268565
2000-08-31,14.5114,14.9858,14.5114,14.904,834539
2000-09-01,14.9204,14.9204,14.6586,14.6586,1434896
2000-09-05,14.7405,14.8877,14.6505,14.8386,878473
2000-09-06,14.904,15.084,14.8549,14.9531,419084
2000-09-07,14.8549,14.9368,14.7568,14.8304,275442
2000-09-08,14.7895,15.1821,14.7895,15.1658,7431583
2000-09-11,15.2967,15.4766,15.2476,15.4685,2479932
2000-09-12,15.5093,15.5093,15.3457,15.4439,2532079
2000-09-13,15.3457,15.5012,15.2149,15.3457,652503
2000-09-14,15.3539,15.4112,15.264,15.2885,423478
2000-09-15,15.2967,15.2967,14.9368,14.994,330836
2000-09-18,14.8222,14.8468,14.4378,14.495,821932
2000-09-19,14.5196,14.8141,14.5196,14.8059,375533
2000-09-20,14.7405,14.7405,14.315,14.5932,342870
2000-09-21,14.5277,14.5277,14.2005,14.4296,278498
2000-09-22,14.3805,14.7568,14.3641,14.7077,174587
2000-09-25,14.7895,15.0431,14.7568,14.9449,179744
2000-09-26,14.8549,15.0349,14.7568,14.8468,110406
2000-09-27,14.8549,14.8713,14.6668,14.8549,637604
2000-09-28,14.7731,15.3049,14.7731,15.2312,683256
2000-09-29,15.1658,15.3949,15.1494,15.1821,183755
2000-10-02,15.1658,15.4112,14.9204,15.3949,591952
2000-10-03,15.3457,15.5093,15.3212,15.3785,240868
2000-10-04,15.2476,15.3457,15.0922,15.1821,805314
2000-10-05,15.2149,15.4357,15.2149,15.3294,475242
